ra,dec,simbad_name,obsid
210.8322270989,-41.383044222,[LM2005]_NGC_5408_ULX1,00031978017
210.8294013996,-41.3826582048,[LM2005]_NGC_5408_ULX1,00031978018
210.8302822853,-41.3823192626,[LM2005]_NGC_5408_ULX1,00031978020
210.8323248667,-41.3835768123,[LM2005]_NGC_5408_ULX1,00031978021
210.8307746769,-41.3825032989,[LM2005]_NGC_5408_ULX1,00031978022
210.8317970567,-41.3829142282,[LM2005]_NGC_5408_ULX1,00031978023
210.8325908065,-41.3832123126,[LM2005]_NGC_5408_ULX1,00031978024
210.8320937976,-41.383362719,[LM2005]_NGC_5408_ULX1,00031978025
210.8318619028,-41.3817910405,[LM2005]_NGC_5408_ULX1,00031978026
210.8326430652,-41.3835905863,[LM2005]_NGC_5408_ULX1,00031978027
210.8317692761,-41.3829434247,[LM2005]_NGC_5408_ULX1,00031978028
210.8296151613,-41.3814767878,[LM2005]_NGC_5408_ULX1,00031978029
210.8328261694,-41.3834454254,[LM2005]_NGC_5408_ULX1,00031978030
210.8329645823,-41.3837699289,[LM2005]_NGC_5408_ULX1,00031978031
210.8310075172,-41.3826322098,[LM2005]_NGC_5408_ULX1,00031978032
210.8320857642,-41.3833354244,[LM2005]_NGC_5408_ULX1,00031978033
210.8318663671,-41.3841406249,[LM2005]_NGC_5408_ULX1,00031978034
210.830444441,-41.3829068594,[LM2005]_NGC_5408_ULX1,00031978034
210.8310140597,-41.3837957571,[LM2005]_NGC_5408_ULX1,00031978034
210.8304922141,-41.3828933548,[LM2005]_NGC_5408_ULX1,00031978035
210.8312259089,-41.3836208343,[LM2005]_NGC_5408_ULX1,00031978035
210.8311021672,-41.3825501696,[LM2005]_NGC_5408_ULX1,00031978035
210.8307989298,-41.3834596831,[LM2005]_NGC_5408_ULX1,00031978036
210.8316471719,-41.3827227689,[LM2005]_NGC_5408_ULX1,00031978036
210.8307381044,-41.3834069775,[LM2005]_NGC_5408_ULX1,00031978037
210.83075155,-41.3831040476,[LM2005]_NGC_5408_ULX1,00031978038
210.8323011242,-41.3821383486,[LM2005]_NGC_5408_ULX1,00031978039
210.831747294,-41.3824618769,[LM2005]_NGC_5408_ULX1,00031978040
210.8310738058,-41.3833208025,[LM2005]_NGC_5408_ULX1,00031978041
210.832087132,-41.3830426896,[LM2005]_NGC_5408_ULX1,00031978042
210.8319378162,-41.3830877849,[LM2005]_NGC_5408_ULX1,00031978045
210.8319887738,-41.3831386364,[LM2005]_NGC_5408_ULX1,00031978046
210.8318957612,-41.3826560967,[LM2005]_NGC_5408_ULX1,00031978047
210.8307870512,-41.3828653387,[LM2005]_NGC_5408_ULX1,00031978048
210.8328757274,-41.3830592125,[LM2005]_NGC_5408_ULX1,00031978049
210.782103713,-41.3460476961,[LM2005]_NGC_5408_ULX1,00031978051
210.8310940177,-41.3838756003,[LM2005]_NGC_5408_ULX1,00031978053
210.8316114006,-41.3830824023,[LM2005]_NGC_5408_ULX1,00031978054
210.8307808598,-41.3832847846,[LM2005]_NGC_5408_ULX1,00031978055
210.8312839983,-41.3833654665,[LM2005]_NGC_5408_ULX1,00031978056
210.8314313024,-41.3832834076,[LM2005]_NGC_5408_ULX1,00031978057
210.8312203244,-41.3832502981,[LM2005]_NGC_5408_ULX1,00031978058
210.8316773,-41.3828204677,[LM2005]_NGC_5408_ULX1,00031978059
210.8308163276,-41.3831507019,[LM2005]_NGC_5408_ULX1,00031978060
210.8315587108,-41.383755552,[LM2005]_NGC_5408_ULX1,00031978061
210.8318688872,-41.3858514248,[LM2005]_NGC_5408_ULX1,00031978064
210.8310638582,-41.3826574686,[LM2005]_NGC_5408_ULX1,00031978065
210.8308354944,-41.3838246258,[LM2005]_NGC_5408_ULX1,00031978066
210.8323252046,-41.3825193233,[LM2005]_NGC_5408_ULX1,00031978067
210.8314524227,-41.383397145,[LM2005]_NGC_5408_ULX1,00031978068
210.8315316353,-41.3833454292,[LM2005]_NGC_5408_ULX1,00031978069
210.8315856509,-41.3832216265,[LM2005]_NGC_5408_ULX1,00031978071
210.831738816,-41.3831055802,[LM2005]_NGC_5408_ULX1,00031978072
210.8314797501,-41.3837540849,[LM2005]_NGC_5408_ULX1,00031978073
210.8303439618,-41.3838347865,[LM2005]_NGC_5408_ULX1,00031978074
210.8310732588,-41.3835208455,[LM2005]_NGC_5408_ULX1,00031978074
210.832067757,-41.383602198,[LM2005]_NGC_5408_ULX1,00031978076
210.8312779853,-41.3830939677,[LM2005]_NGC_5408_ULX1,00031978077
210.8318823952,-41.3838233473,[LM2005]_NGC_5408_ULX1,00031978078
210.8317424967,-41.3833872376,[LM2005]_NGC_5408_ULX1,00031978079
210.8317637734,-41.3831306474,[LM2005]_NGC_5408_ULX1,00031978080
210.8307465301,-41.3836009128,[LM2005]_NGC_5408_ULX1,00031978080
210.8308762644,-41.3838264027,[LM2005]_NGC_5408_ULX1,00031978082
210.8319149933,-41.3834386705,[LM2005]_NGC_5408_ULX1,00031978083
210.831540323,-41.3830024121,[LM2005]_NGC_5408_ULX1,00031978084
210.8318168098,-41.3834310644,[LM2005]_NGC_5408_ULX1,00031978085
210.8312575264,-41.382799748,[LM2005]_NGC_5408_ULX1,00031978086
210.8498109136,-41.4014594066,[LM2005]_NGC_5408_ULX1,00031978087
210.8314968104,-41.3833847257,[LM2005]_NGC_5408_ULX1,00031978088
210.8315569668,-41.3833962928,[LM2005]_NGC_5408_ULX1,00031978089
210.8313210947,-41.3836341683,[LM2005]_NGC_5408_ULX1,00031978090
210.8307230119,-41.3830704088,[LM2005]_NGC_5408_ULX1,00031978091
210.8312443135,-41.3829930405,[LM2005]_NGC_5408_ULX1,00031978092
210.8305441455,-41.3829054758,[LM2005]_NGC_5408_ULX1,00031978093
210.831786486,-41.3828251049,[LM2005]_NGC_5408_ULX1,00031978094
210.8311080426,-41.3830699929,[LM2005]_NGC_5408_ULX1,00031978095
210.8316463439,-41.3832759235,[LM2005]_NGC_5408_ULX1,00031978096
210.8311437263,-41.3833601023,[LM2005]_NGC_5408_ULX1,00031978098
210.8315250223,-41.3831990493,[LM2005]_NGC_5408_ULX1,00031978099
210.8319754651,-41.3830394842,[LM2005]_NGC_5408_ULX1,00031978100
210.8315697728,-41.3828096403,[LM2005]_NGC_5408_ULX1,00031978100
210.8308006341,-41.382718127,[LM2005]_NGC_5408_ULX1,00031978102
210.8312189065,-41.3828514014,[LM2005]_NGC_5408_ULX1,00031978103
210.8316616518,-41.3832276034,[LM2005]_NGC_5408_ULX1,00031978104
210.8313869831,-41.3824029666,[LM2005]_NGC_5408_ULX1,00031978105
210.8311025166,-41.3830670717,[LM2005]_NGC_5408_ULX1,00031978106
210.8314189341,-41.383005134,[LM2005]_NGC_5408_ULX1,00031978107
210.8313414259,-41.3828569881,[LM2005]_NGC_5408_ULX1,00031978108
210.8310133358,-41.3828470351,[LM2005]_NGC_5408_ULX1,00031978109
210.8309565735,-41.3836955616,[LM2005]_NGC_5408_ULX1,00031978110
210.8302248834,-41.3833416164,[LM2005]_NGC_5408_ULX1,00031978111
210.8301543301,-41.3829469096,[LM2005]_NGC_5408_ULX1,00031978111
210.8351639614,-41.3834607026,[LM2005]_NGC_5408_ULX1,00031978112
210.8306536801,-41.383395064,[LM2005]_NGC_5408_ULX1,00031978113
210.8307108278,-41.3828264851,[LM2005]_NGC_5408_ULX1,00031978114
210.8307209146,-41.3829368011,[LM2005]_NGC_5408_ULX1,00031978115
210.8310071884,-41.3827066164,[LM2005]_NGC_5408_ULX1,00031978117
210.8315463331,-41.3825569055,[LM2005]_NGC_5408_ULX1,00031978118
210.8322249614,-41.3831852522,[LM2005]_NGC_5408_ULX1,00031978119
210.831521842,-41.3835582075,[LM2005]_NGC_5408_ULX1,00031978120
210.8320573348,-41.383573097,[LM2005]_NGC_5408_ULX1,00031978121
210.8309323136,-41.3839441,[LM2005]_NGC_5408_ULX1,00031978122
210.8316667201,-41.3834365108,[LM2005]_NGC_5408_ULX1,00031978123
210.8305604414,-41.3832522519,[LM2005]_NGC_5408_ULX1,00031978124
210.8312707568,-41.3826864518,[LM2005]_NGC_5408_ULX1,00031978125
210.8323055273,-41.3829619238,[LM2005]_NGC_5408_ULX1,00031978126
210.8313466597,-41.3823497519,[LM2005]_NGC_5408_ULX1,00031978127
210.8316993974,-41.3831972299,[LM2005]_NGC_5408_ULX1,00031978128
210.8310837064,-41.3831285879,[LM2005]_NGC_5408_ULX1,00031978129
210.8313647581,-41.3831177872,[LM2005]_NGC_5408_ULX1,00031978130
210.832210575,-41.3829764101,[LM2005]_NGC_5408_ULX1,00031978131
210.8313995597,-41.3831699119,[LM2005]_NGC_5408_ULX1,00031978132
210.8316543574,-41.3831671524,[LM2005]_NGC_5408_ULX1,00031978133
210.8316861391,-41.3829570958,[LM2005]_NGC_5408_ULX1,00031978135
210.8311799128,-41.383046731,[LM2005]_NGC_5408_ULX1,00031978135
210.8317544835,-41.3823386483,[LM2005]_NGC_5408_ULX1,00031978136
210.8324271302,-41.38307128,[LM2005]_NGC_5408_ULX1,00031978137
210.8306380172,-41.3838431395,[LM2005]_NGC_5408_ULX1,00031978138
210.8320910327,-41.3836394598,[LM2005]_NGC_5408_ULX1,00031978139
210.830189687,-41.3838602387,[LM2005]_NGC_5408_ULX1,00031978141
210.8319587811,-41.3841488333,[LM2005]_NGC_5408_ULX1,00031978141
210.8309297221,-41.3828309377,[LM2005]_NGC_5408_ULX1,00031978142
210.8321923629,-41.382875402,[LM2005]_NGC_5408_ULX1,00031978142
210.8329681422,-41.3832495152,[LM2005]_NGC_5408_ULX1,00031978142
210.8320415894,-41.3827019625,[LM2005]_NGC_5408_ULX1,00031978143
210.8326899803,-41.3835135503,[LM2005]_NGC_5408_ULX1,00031978146
210.8309469684,-41.3823578946,[LM2005]_NGC_5408_ULX1,00031978148
210.8314045521,-41.3827033313,[LM2005]_NGC_5408_ULX1,00031978148
210.8318601163,-41.3823431786,[LM2005]_NGC_5408_ULX1,00031978148
210.8303921303,-41.3822634685,[LM2005]_NGC_5408_ULX1,00031978149
210.8321190403,-41.3831674949,[LM2005]_NGC_5408_ULX1,00031978149
210.8316202136,-41.3835882932,[LM2005]_NGC_5408_ULX1,00031978150
210.8325249522,-41.3833295919,[LM2005]_NGC_5408_ULX1,00031978151
210.830454902,-41.3832538135,[LM2005]_NGC_5408_ULX1,00031978152
210.8309273645,-41.3827539431,[LM2005]_NGC_5408_ULX1,00031978153
210.831681346,-41.3819304513,[LM2005]_NGC_5408_ULX1,00031978155
210.8311095749,-41.3832731589,[LM2005]_NGC_5408_ULX1,00031978156
210.8321013731,-41.3834862676,[LM2005]_NGC_5408_ULX1,00031978157
210.8323301914,-41.3839887506,[LM2005]_NGC_5408_ULX1,00031978157
210.8311738975,-41.3835442807,[LM2005]_NGC_5408_ULX1,00031978158
210.8318999964,-41.383559661,[LM2005]_NGC_5408_ULX1,00031978159
210.8317115541,-41.3824220207,[LM2005]_NGC_5408_ULX1,00031978159
210.8316747317,-41.3830955042,[LM2005]_NGC_5408_ULX1,00031978160
210.8321119459,-41.3826611642,[LM2005]_NGC_5408_ULX1,00031978161
210.8315861712,-41.3831585802,[LM2005]_NGC_5408_ULX1,00031978162
210.8313679428,-41.3824832801,[LM2005]_NGC_5408_ULX1,00031978163
210.8313686353,-41.3837123945,[LM2005]_NGC_5408_ULX1,00031978164
210.8314710208,-41.3820819666,[LM2005]_NGC_5408_ULX1,00031978164
210.8307873387,-41.382868266,[LM2005]_NGC_5408_ULX1,00031978165
210.831447458,-41.3822207113,[LM2005]_NGC_5408_ULX1,00031978166
210.8324636024,-41.3834541641,[LM2005]_NGC_5408_ULX1,00031978167
210.832420967,-41.3821628466,[LM2005]_NGC_5408_ULX1,00031978167
210.8297134419,-41.3839121489,[LM2005]_NGC_5408_ULX1,00031978168
210.8315949533,-41.3830967549,[LM2005]_NGC_5408_ULX1,00031978169
210.8314680924,-41.3833193186,[LM2005]_NGC_5408_ULX1,00031978169
210.8335829101,-41.3811970581,[LM2005]_NGC_5408_ULX1,00031978170
210.8330131813,-41.3833559358,[LM2005]_NGC_5408_ULX1,00031978170
210.8310835534,-41.3832277984,[LM2005]_NGC_5408_ULX1,00031978171
210.8305400121,-41.3830581248,[LM2005]_NGC_5408_ULX1,00031978172
210.8320793438,-41.382687661,[LM2005]_NGC_5408_ULX1,00031978173
210.8306516875,-41.3830867593,[LM2005]_NGC_5408_ULX1,00031978173
210.8316367845,-41.3831242808,[LM2005]_NGC_5408_ULX1,00031978174
210.8314428155,-41.3840019148,[LM2005]_NGC_5408_ULX1,00031978175
210.8316550128,-41.3835114832,[LM2005]_NGC_5408_ULX1,00031978176
210.8315865953,-41.3831691424,[LM2005]_NGC_5408_ULX1,00031978176
210.830965267,-41.3832892139,[LM2005]_NGC_5408_ULX1,00031978176
210.8311669003,-41.3829387367,[LM2005]_NGC_5408_ULX1,00031978177
210.8307393539,-41.3821679027,[LM2005]_NGC_5408_ULX1,00031978177
210.8312915881,-41.3835015574,[LM2005]_NGC_5408_ULX1,00031978179
210.8305697872,-41.3829682726,[LM2005]_NGC_5408_ULX1,00031978180
210.8320495989,-41.3826032299,[LM2005]_NGC_5408_ULX1,00031978180
210.8305336526,-41.3830760159,[LM2005]_NGC_5408_ULX1,00031978181
210.8311262545,-41.3828607606,[LM2005]_NGC_5408_ULX1,00031978181
210.8304589249,-41.3824719714,[LM2005]_NGC_5408_ULX1,00031978182
210.8309381654,-41.3824755022,[LM2005]_NGC_5408_ULX1,00031978182
210.8318480848,-41.3830698682,[LM2005]_NGC_5408_ULX1,00031978183
210.8309342381,-41.3831663305,[LM2005]_NGC_5408_ULX1,00031978183
210.8303339795,-41.382517799,[LM2005]_NGC_5408_ULX1,00031978184
210.8308731281,-41.38269448,[LM2005]_NGC_5408_ULX1,00031978184
210.8324697445,-41.38253728,[LM2005]_NGC_5408_ULX1,00031978185
210.8303678225,-41.3831793797,[LM2005]_NGC_5408_ULX1,00031978185
210.8310656901,-41.3824636456,[LM2005]_NGC_5408_ULX1,00031978186
210.831502243,-41.3827139753,[LM2005]_NGC_5408_ULX1,00031978186
210.831800037,-41.3827443717,[LM2005]_NGC_5408_ULX1,00031978188
210.8313627255,-41.3830624823,[LM2005]_NGC_5408_ULX1,00031978188
210.8304075923,-41.3822230269,[LM2005]_NGC_5408_ULX1,00031978188
210.8313241348,-41.3825270951,[LM2005]_NGC_5408_ULX1,00031978188
210.8311359528,-41.3822833002,[LM2005]_NGC_5408_ULX1,00031978188
210.830801033,-41.3832032156,[LM2005]_NGC_5408_ULX1,00031978189
210.8316879267,-41.3827288737,[LM2005]_NGC_5408_ULX1,00031978190
210.8320108148,-41.3830388716,[LM2005]_NGC_5408_ULX1,00031978190
210.8315475324,-41.3833413058,[LM2005]_NGC_5408_ULX1,00031978191
210.8319052441,-41.3826570665,[LM2005]_NGC_5408_ULX1,00031978191
210.8313134555,-41.3829919951,[LM2005]_NGC_5408_ULX1,00031978192
210.8317992082,-41.383119889,[LM2005]_NGC_5408_ULX1,00031978193
210.8319954201,-41.3833438213,[LM2005]_NGC_5408_ULX1,00031978194
210.8322742326,-41.3835600625,[LM2005]_NGC_5408_ULX1,00031978195
210.8308498223,-41.3828240297,[LM2005]_NGC_5408_ULX1,00031978196
210.8324506664,-41.382751717,[LM2005]_NGC_5408_ULX1,00031978197
210.8316310494,-41.3833632824,[LM2005]_NGC_5408_ULX1,00031978198
210.8306809103,-41.3827893805,[LM2005]_NGC_5408_ULX1,00031978199
210.830419846,-41.3825784907,[LM2005]_NGC_5408_ULX1,00031978200
210.8313324611,-41.3828170397,[LM2005]_NGC_5408_ULX1,00031978201
210.831050712,-41.382883436,[LM2005]_NGC_5408_ULX1,00031978202
210.8318501796,-41.3823786552,[LM2005]_NGC_5408_ULX1,00031978202
210.8311381091,-41.3830166377,[LM2005]_NGC_5408_ULX1,00031978203
210.8316277633,-41.3827601776,[LM2005]_NGC_5408_ULX1,00031978204
210.8307843471,-41.3820667588,[LM2005]_NGC_5408_ULX1,00031978204
210.830839632,-41.3825335524,[LM2005]_NGC_5408_ULX1,00031978205
210.8317484206,-41.3822745258,[LM2005]_NGC_5408_ULX1,00031978206
210.8319676095,-41.3827310562,[LM2005]_NGC_5408_ULX1,00031978207
210.8315721334,-41.3827878514,[LM2005]_NGC_5408_ULX1,00031978208
210.8317978572,-41.3820452999,[LM2005]_NGC_5408_ULX1,00031978209
210.8310573614,-41.3826701726,[LM2005]_NGC_5408_ULX1,00031978210
210.8307321424,-41.3823249152,[LM2005]_NGC_5408_ULX1,00031978210
210.8303919498,-41.3820796084,[LM2005]_NGC_5408_ULX1,00031978211
210.8310342644,-41.38325559,[LM2005]_NGC_5408_ULX1,00031978212
210.8302559057,-41.3826501962,[LM2005]_NGC_5408_ULX1,00031978213
210.8313316596,-41.383162167,[LM2005]_NGC_5408_ULX1,00031978214
210.8324189245,-41.3822653924,[LM2005]_NGC_5408_ULX1,00031978215
210.8319089583,-41.3826448549,[LM2005]_NGC_5408_ULX1,00084495001
210.831503043,-41.3822258551,[LM2005]_NGC_5408_ULX1,00084495002
210.8309721451,-41.3827855888,[LM2005]_NGC_5408_ULX1,00084495003
210.8318845945,-41.382924524,[LM2005]_NGC_5408_ULX1,00084495003
210.8321739453,-41.3834706006,[LM2005]_NGC_5408_ULX1,00084495003
210.8320942928,-41.3833219241,[LM2005]_NGC_5408_ULX1,00084495003
210.8322367554,-41.3827599756,[LM2005]_NGC_5408_ULX1,00084495003
210.8314553077,-41.3846420114,[LM2005]_NGC_5408_ULX1,00090041001
210.8312454181,-41.3828608925,[LM2005]_NGC_5408_ULX1,00090041001
210.830780361,-41.3830207569,[LM2005]_NGC_5408_ULX1,00090041002
210.8305376657,-41.38200903,[LM2005]_NGC_5408_ULX1,00090041002
210.8312503983,-41.3813379829,[LM2005]_NGC_5408_ULX1,00090041003
210.830906857,-41.3832493843,[LM2005]_NGC_5408_ULX1,00090041003
210.8323044596,-41.3827853109,[LM2005]_NGC_5408_ULX1,00090041003
210.8306263471,-41.382352498,[LM2005]_NGC_5408_ULX1,00090041004
210.8307900775,-41.3826957542,[LM2005]_NGC_5408_ULX1,00090041004
210.8320641889,-41.3821730052,[LM2005]_NGC_5408_ULX1,00090041005
210.8316835855,-41.3824007908,[LM2005]_NGC_5408_ULX1,00090041005
210.8316755587,-41.3817847488,[LM2005]_NGC_5408_ULX1,00090041006
210.8311295833,-41.3823207043,[LM2005]_NGC_5408_ULX1,00090041006
210.8318056841,-41.3823761163,[LM2005]_NGC_5408_ULX1,00090041007
210.8321774567,-41.3825470661,[LM2005]_NGC_5408_ULX1,00090041007
210.8309831156,-41.3811051356,[LM2005]_NGC_5408_ULX1,00090041008
210.8322201684,-41.3821644558,[LM2005]_NGC_5408_ULX1,00090041008
210.8312134045,-41.3831361989,[LM2005]_NGC_5408_ULX1,00090041009
210.8324130593,-41.3820645797,[LM2005]_NGC_5408_ULX1,00090041009
210.8316498782,-41.3826898011,[LM2005]_NGC_5408_ULX1,00090041010
210.8326817971,-41.3818606533,[LM2005]_NGC_5408_ULX1,00090041010
210.8323557583,-41.3824009854,[LM2005]_NGC_5408_ULX1,00090041011
210.8331564832,-41.3827276125,[LM2005]_NGC_5408_ULX1,00090041011
210.829947281,-41.3820807661,[LM2005]_NGC_5408_ULX1,00090041012
210.8326465268,-41.3824859778,[LM2005]_NGC_5408_ULX1,00090041012
210.8314461867,-41.3829113739,[LM2005]_NGC_5408_ULX1,00090041012
210.8315253382,-41.3821809483,[LM2005]_NGC_5408_ULX1,00090041013
210.8312793281,-41.3816745292,[LM2005]_NGC_5408_ULX1,00090041013
210.8326816024,-41.3820746255,[LM2005]_NGC_5408_ULX1,00090041013
210.8317963612,-41.3826426221,[LM2005]_NGC_5408_ULX1,00090041013
210.8324378027,-41.3819473103,[LM2005]_NGC_5408_ULX1,00090041014
210.8323537687,-41.3826838634,[LM2005]_NGC_5408_ULX1,00090041014
210.831907699,-41.3827137959,[LM2005]_NGC_5408_ULX1,00090041015
210.8327300708,-41.3839950352,[LM2005]_NGC_5408_ULX1,00090041015
210.8321798821,-41.3826325335,[LM2005]_NGC_5408_ULX1,00090041016
210.8326019398,-41.3827066585,[LM2005]_NGC_5408_ULX1,00090041016
210.8354143606,-41.3805228908,[LM2005]_NGC_5408_ULX1,00090041016
210.8317772649,-41.3851950093,[LM2005]_NGC_5408_ULX1,00090041017
210.8321172803,-41.3830303562,[LM2005]_NGC_5408_ULX1,00090041017
210.8319843978,-41.383787638,[LM2005]_NGC_5408_ULX1,00090041017
210.8345449971,-41.3832326737,[LM2005]_NGC_5408_ULX1,00090041018
210.8327659366,-41.3829777842,[LM2005]_NGC_5408_ULX1,00090041018
210.8317954424,-41.3831019036,[LM2005]_NGC_5408_ULX1,00090041018
210.8326370098,-41.382596161,[LM2005]_NGC_5408_ULX1,00090041018
210.8328124678,-41.3821791602,[LM2005]_NGC_5408_ULX1,00090041019
210.8330213093,-41.383050702,[LM2005]_NGC_5408_ULX1,00090041020
210.8325570769,-41.3830150112,[LM2005]_NGC_5408_ULX1,00090041021
210.8335192984,-41.3822915087,[LM2005]_NGC_5408_ULX1,00090041021
210.8333345359,-41.382498127,[LM2005]_NGC_5408_ULX1,00090041022
210.8320332016,-41.3830115809,[LM2005]_NGC_5408_ULX1,00090041022
210.8325720525,-41.3823537796,[LM2005]_NGC_5408_ULX1,00090041022
210.8319335683,-41.3826985535,[LM2005]_NGC_5408_ULX1,00090041022
210.8320373774,-41.3828254951,[LM2005]_NGC_5408_ULX1,00090041022
210.8319866344,-41.3828910307,[LM2005]_NGC_5408_ULX1,00090041022
210.8321521919,-41.3828818259,[LM2005]_NGC_5408_ULX1,00090041022
210.8312963212,-41.3828087476,[LM2005]_NGC_5408_ULX1,00090041023
210.832331314,-41.382668893,[LM2005]_NGC_5408_ULX1,00090041023
210.8325257349,-41.3824345564,[LM2005]_NGC_5408_ULX1,00090041023
210.8322258142,-41.3824227025,[LM2005]_NGC_5408_ULX1,00090041024
210.8317994229,-41.3834735536,[LM2005]_NGC_5408_ULX1,00090041024
210.8310418915,-41.3825678876,[LM2005]_NGC_5408_ULX1,00090041025
210.8322032525,-41.3829811627,[LM2005]_NGC_5408_ULX1,00090041025
210.8323213496,-41.3830967038,[LM2005]_NGC_5408_ULX1,00090041025
210.8314001353,-41.3826504145,[LM2005]_NGC_5408_ULX1,00090041025
210.8322858112,-41.3826192069,[LM2005]_NGC_5408_ULX1,00090041025
210.831939455,-41.3825375947,[LM2005]_NGC_5408_ULX1,00090041025
210.8315173174,-41.3819748727,[LM2005]_NGC_5408_ULX1,00090041026
210.8318486116,-41.3831196962,[LM2005]_NGC_5408_ULX1,00090041026
210.8319622347,-41.383212536,[LM2005]_NGC_5408_ULX1,00090041026
210.831448698,-41.3827059155,[LM2005]_NGC_5408_ULX1,00090041026
210.8323893069,-41.3829727337,[LM2005]_NGC_5408_ULX1,00090041027
210.8326767569,-41.3826518012,[LM2005]_NGC_5408_ULX1,00090041027
210.8318759997,-41.3830642947,[LM2005]_NGC_5408_ULX1,00090041028
210.8318263001,-41.3834569259,[LM2005]_NGC_5408_ULX1,00090041028
210.8321388827,-41.3825992259,[LM2005]_NGC_5408_ULX1,00090041028
210.8327590569,-41.3835427953,[LM2005]_NGC_5408_ULX1,00090041028
210.8320332369,-41.3829104958,[LM2005]_NGC_5408_ULX1,00090041029
210.8321269356,-41.382776236,[LM2005]_NGC_5408_ULX1,00090041029
210.8319658281,-41.382447274,[LM2005]_NGC_5408_ULX1,00090041030
210.8322587537,-41.382668828,[LM2005]_NGC_5408_ULX1,00090041030
210.8317432506,-41.3829951599,[LM2005]_NGC_5408_ULX1,00090041031
210.8320776472,-41.3829364181,[LM2005]_NGC_5408_ULX1,00090041031
210.8321676892,-41.3835769587,[LM2005]_NGC_5408_ULX1,00090041032
210.8319674208,-41.3826403393,[LM2005]_NGC_5408_ULX1,00090041032
210.8321586135,-41.3826255464,[LM2005]_NGC_5408_ULX1,00090041033
210.8328477416,-41.3841196176,[LM2005]_NGC_5408_ULX1,00090041033
210.8320138321,-41.3837611802,[LM2005]_NGC_5408_ULX1,00090041033
210.832593796,-41.3836753357,[LM2005]_NGC_5408_ULX1,00090041034
210.832447152,-41.3828884626,[LM2005]_NGC_5408_ULX1,00090041034
210.832782416,-41.3834009442,[LM2005]_NGC_5408_ULX1,00090041034
210.8323470233,-41.3827508783,[LM2005]_NGC_5408_ULX1,00090041034
210.8326468847,-41.3821344498,[LM2005]_NGC_5408_ULX1,00090041035
210.8332162879,-41.3831546281,[LM2005]_NGC_5408_ULX1,00090041035
210.8328953152,-41.3833083665,[LM2005]_NGC_5408_ULX1,00090041036
210.8334699571,-41.3830080297,[LM2005]_NGC_5408_ULX1,00090041036
210.8322325802,-41.3837695707,[LM2005]_NGC_5408_ULX1,00090041036
210.832070237,-41.3835089207,[LM2005]_NGC_5408_ULX1,00090041036
210.832487601,-41.3832661537,[LM2005]_NGC_5408_ULX1,00090041037
210.8323581068,-41.3833298357,[LM2005]_NGC_5408_ULX1,00090041037
210.832583271,-41.3835263086,[LM2005]_NGC_5408_ULX1,00090041037
210.8332557392,-41.3825557427,[LM2005]_NGC_5408_ULX1,00090041037
210.8327310533,-41.3835420247,[LM2005]_NGC_5408_ULX1,00090041038
210.8325567225,-41.3833777299,[LM2005]_NGC_5408_ULX1,00090041038
210.8323974597,-41.3822865931,[LM2005]_NGC_5408_ULX1,00090041039
210.8322911934,-41.3834194473,[LM2005]_NGC_5408_ULX1,00090041039
