source_name,source_ra,source_dec,n_obs,n_obs_uvot,n_obs_xrt,total_uvot_exp,total_xrt_exp
2CXO J061839.6+782114 ,94.66522504690943,78.35403786142584,49,49,49,88638.02299999999,92042.047
2CXO J061837.6+782124 ,94.65674361447964,78.35676872896141,49,49,49,88638.02299999999,92042.047
2CXO J061836.9+782127 ,94.65397320208069,78.35758342287377,49,49,49,88638.02299999999,92042.047
2CXO J114428.5+194132 ,176.11881821240945,19.69235406795054,49,47,49,76472.636,79892.23999999999
2CXO J061805.5+782310 ,94.52308641299771,78.38636294218112,49,49,49,88638.02299999999,92042.047
2CXO J161356.3-610041 ,243.48464875107356,-61.0114252936823,49,46,48,69965.455,72206.885
2CXO J013350.9+303936 ,23.46217319043228,30.66021371234874,48,48,48,208781.289,209717.45500000002
2CXO J161400.8-605929 ,243.50354547059874,-60.99148640694596,48,45,47,66322.52900000001,68549.933
2CXO J122629.3+311338 ,186.62223455877654,31.227282879610534,48,47,48,79550.559,81947.42000000001
2CXO J150110.8+014142 ,225.29534092113158,1.6952264449486973,48,46,47,122577.531,125851.27699999999
2CXO J082241.6+041940 ,125.6735172118274,4.327958166011638,47,46,47,59928.305,61407.133
2CXO J125907.9+275117 ,194.78305068525788,27.854879950878782,47,47,47,95231.54200000002,96993.801
2CXO J130004.4+275915 ,195.01853234977477,27.987535566977833,47,47,47,96642.13100000001,98638.428
2CXO J130006.5+275914 ,195.02725866999992,27.987384382628935,47,47,47,96642.13100000001,98638.428
2CXO J130008.1+275837 ,195.03393005180988,27.97695995577065,47,47,47,97045.36200000001,99044.069
2CXO J144223.8-171511 ,220.59950375808148,-17.25305565720098,47,47,47,151800.604,159456.156
2CXO J130008.2+275845 ,195.03445780920697,27.97926600421769,47,47,47,97045.36200000001,99044.069
2CXO J082321.7+042220 ,125.84045390799542,4.372402491883757,47,46,47,59928.305,61407.133
2CXO J163509.4+461249 ,248.78918430298302,46.21382686280514,47,30,41,35401.875,32146.867
2CXO J112830.6+583344 ,172.12786943702451,58.562223508068875,46,45,44,87118.63799999999,85043.64399999999
2CXO J112826.7+583406 ,172.11159344280316,58.568590725112415,46,45,44,87118.63799999999,85043.64399999999
2CXO J112830.4+583346 ,172.12695284036965,58.562812630963265,46,45,44,87118.63799999999,85043.64399999999
2CXO J112830.6+583348 ,172.12786995217607,58.56342085426253,46,45,44,87118.63799999999,85043.64399999999
2CXO J112830.6+583350 ,172.1276728872001,58.563906276293025,46,45,44,87118.63799999999,85043.64399999999
2CXO J112830.9+583340 ,172.12906349535353,58.561345318967994,46,45,44,87118.63799999999,85043.64399999999
2CXO J112830.9+583344 ,172.1289781849796,58.5623536287862,46,45,44,87118.63799999999,85043.64399999999
2CXO J112831.6+583349 ,172.13183400603202,58.563634219608076,46,45,44,87118.63799999999,85043.64399999999
2CXO J112832.2+583318 ,172.13449844877073,58.55500450452359,46,45,44,87118.63799999999,85043.64399999999
2CXO J112834.3+583342 ,172.14327799863463,58.561863255374796,46,45,44,87118.63799999999,85043.64399999999
2CXO J112833.0+583336 ,172.13751050510655,58.560159378719675,46,45,44,87118.63799999999,85043.64399999999
2CXO J112834.0+583340 ,172.14197743377918,58.561248208460086,46,45,44,87118.63799999999,85043.64399999999
2CXO J112833.0+583355 ,172.13789750251908,58.565427394754245,46,45,44,87118.63799999999,85043.64399999999
2CXO J112833.6+583403 ,172.1401874213409,58.56763751703183,46,45,44,87118.63799999999,85043.64399999999
2CXO J082330.7+041757 ,125.87823497344232,4.299278713557646,46,45,46,59849.53,61326.909
2CXO J112833.6+583350 ,172.1403846059418,58.564057950646074,46,45,44,87118.63799999999,85043.64399999999
2CXO J112833.6+583346 ,172.14009066479366,58.56297588873775,46,45,44,87118.63799999999,85043.64399999999
2CXO J112833.3+583346 ,172.138998909748,58.56280925820383,46,45,44,87118.63799999999,85043.64399999999
2CXO J112833.2+583402 ,172.13851149760342,58.56733475845296,46,45,44,87118.63799999999,85043.64399999999
2CXO J112830.6+583342 ,172.12786938447198,58.56173841654217,46,45,44,87118.63799999999,85043.64399999999
2CXO J112833.1+583343 ,172.13805944294063,58.5621692325154,46,45,44,87118.63799999999,85043.64399999999
2CXO J145123.2+000022 ,222.84666771951015,0.00615114295376507,46,46,46,79976.05900000001,80751.61300000001
2CXO J125944.3+275444 ,194.93498953204164,27.91228273330077,46,46,46,94530.444,96282.464
2CXO J130017.7+275718 ,195.0738094430004,27.955239921756906,46,46,46,95485.70500000002,97483.276
2CXO J125939.8+275716 ,194.91583692739914,27.954617702186443,45,45,45,96278.379,98029.96900000001
2CXO J084335.6-785631 ,130.89874913709923,-78.94209857720114,45,44,45,33680.369,34463.774999999994
2CXO J125930.8+275302 ,194.87862635571844,27.88414206937681,45,45,45,92699.74,94448.88499999998
2CXO J125929.4+275100 ,194.87254890271856,27.85006800136238,45,45,45,92694.33400000002,94443.86999999998
2CXO J125928.8+275110 ,194.8701450604873,27.852839834236395,45,45,45,92694.33400000002,94443.86999999998
2CXO J031727.2+412418 ,49.36344007752541,41.40521103601743,45,45,45,99215.54599999999,103658.64900000002
2CXO J230451.1+121842 ,346.21300537827744,12.311838616843731,44,41,43,88204.294,89824.355
2CXO J125935.7+275732 ,194.89877043367142,27.959165641206425,44,44,44,95465.793,97211.901
2CXO J125934.1+275648 ,194.8922122354187,27.946765887393223,44,44,44,95465.793,97211.901
2CXO J125923.3+275441 ,194.8473870582668,27.911507518158416,44,44,44,92638.91600000001,94386.21199999998
2CXO J031729.1+412233 ,49.37151716750003,41.3758768569,44,44,44,97468.08599999998,101434.679
2CXO J150120.6+014544 ,225.33603048191935,1.7624432652776605,44,42,43,105293.63699999999,108367.35699999999
2CXO J230457.6+122028 ,346.2402825420347,12.341362588047103,44,41,43,88204.294,89824.355
2CXO J230456.6+121922 ,346.2359740035688,12.322997467941477,44,41,43,88204.294,89824.355
2CXO J230454.7+121822 ,346.228193644356,12.306288419984812,44,41,43,88204.294,89824.355
2CXO J230453.7+121841 ,346.22394063956267,12.311495800623046,44,41,43,88204.294,89824.355
2CXO J230453.0+121959 ,346.2208760832003,12.33309044217732,44,41,43,88204.294,89824.355
2CXO J230452.2+121944 ,346.2176691231889,12.329128518561053,44,41,43,88204.294,89824.355
2CXO J022353.6+421221 ,35.973649638518054,42.20598991346718,44,43,44,75794.073,76242.55399999999
2CXO J230451.5+121826 ,346.21484164724075,12.307236174051035,44,41,43,88204.294,89824.355
2CXO J055211.3-072722 ,88.0473477160823,-7.456246817357985,43,5,42,11699.847999999998,139576.77000000002
2CXO J055211.2-072705 ,88.04704496627653,-7.451500921200541,43,5,42,11699.847999999998,139576.77000000002
2CXO J055212.1-072726 ,88.05082331594099,-7.457389628427631,43,5,42,11699.847999999998,139576.77000000002
2CXO J145059.7-000215 ,222.74894636541126,-0.037569466224174244,43,43,43,75394.45199999999,75222.47700000001
2CXO J112103.1+031226 ,170.26314848179697,3.2073164170262265,43,42,43,54721.33499999999,56308.541000000005
2CXO J134736.4+173404 ,206.90176028735038,17.568036849774295,42,18,42,59793.840000000004,136808.377
2CXO J161410.5-605101 ,243.54379105447197,-60.850354678791405,42,40,42,50839.307,52513.934
2CXO J112107.1+031344 ,170.27977760415672,3.2291263733471967,42,41,42,54099.796,55680.53200000001
2CXO J051935.8-323927 ,79.89918150022731,-32.65774184374984,42,42,42,115459.86499999999,118477.34300000001
2CXO J111815.1-324840 ,169.56316176759685,-32.811280380098374,41,41,41,124818.378,132034.486
2CXO J125943.7+275940 ,194.93211715460814,27.994517255591433,41,41,41,92831.397,94568.90800000002
2CXO J042637.9-103256 ,66.65829679943579,-10.549061892147975,41,29,37,176239.29499999998,183745.43099999998
2CXO J125932.7+275859 ,194.8865757285289,27.983228908356992,41,41,41,94383.983,96120.18100000001
2CXO J024025.6-082430 ,40.10683951031211,-8.40845577213665,41,41,41,112553.47499999999,114402.929
2CXO J134849.8-303037 ,207.20750485014503,-30.510524286394144,41,40,41,115543.196,118611.16600000001
2CXO J135345.3+402021 ,208.4389519169922,40.3394128564035,40,39,40,58100.936,59172.281
2CXO J212329.1-050656 ,320.8714593912638,-5.115644825526175,40,0,39,0.0,4693.464
2CXO J122644.2+090254 ,186.68455831058702,9.048505726270612,40,38,39,96182.96299999999,98401.382
2CXO J024104.8-081520 ,40.27007992084776,-8.25577816184615,40,40,40,105283.97099999999,106865.21599999999
2CXO J010725.0+321917 ,16.854397228034827,32.321651969967434,39,39,39,57409.429999999986,58776.134999999995
2CXO J010726.8+322524 ,16.862059764472463,32.423592716152314,39,39,39,57409.429999999986,58776.134999999995
2CXO J010727.2+321911 ,16.863464059100636,32.31983965096636,39,39,39,57409.429999999986,58776.134999999995
2CXO J010726.0+322441 ,16.85841788144228,32.41148944621955,39,39,39,57409.429999999986,58776.134999999995
2CXO J114507.1+195755 ,176.27975361402878,19.96539465192741,39,39,39,70360.522,70910.41800000002
2CXO J114505.0+193622 ,176.27096067147806,19.606323912103377,39,37,39,63563.03999999999,66922.16799999999
2CXO J010726.0+322421 ,16.858474486064495,32.40597993844,39,39,39,57409.429999999986,58776.134999999995
2CXO J114505.0+193613 ,176.27097998054114,19.60378024362024,39,37,39,63563.03999999999,66922.16799999999
2CXO J022231.3+421957 ,35.63048617755527,42.33258428177939,39,38,39,73005.998,73483.21499999998
2CXO J022231.4+422023 ,35.63088931358624,42.33996276695902,39,38,39,73005.998,73483.21499999998
2CXO J091339.4+295934 ,138.4145096287957,29.99287481619339,39,38,39,100363.07199999999,101481.77
2CXO J091338.0+295958 ,138.40841549990955,29.999484513925232,39,38,39,100363.07199999999,101481.77
2CXO J010724.9+322445 ,16.853971851842516,32.412549229444096,39,39,39,57409.429999999986,58776.134999999995
2CXO J010724.8+322447 ,16.853744780612715,32.41311361384202,39,39,39,57409.429999999986,58776.134999999995
2CXO J010723.8+322502 ,16.849239782056884,32.41730057008303,39,39,39,57409.429999999986,58776.134999999995
2CXO J010720.8+322449 ,16.83680740396653,32.41365970822797,39,39,39,57409.429999999986,58776.134999999995
2CXO J010717.5+322858 ,16.823232196513402,32.482987565697506,39,39,39,57409.429999999986,58776.134999999995
2CXO J010716.9+322855 ,16.820520544826024,32.48202992080702,39,39,39,57409.429999999986,58776.134999999995
2CXO J010715.6+323115 ,16.815153055019323,32.52093123085443,39,39,39,57409.429999999986,58776.134999999995
2CXO J143239.8+361808 ,218.16588256525665,36.302373395225025,38,36,38,453543.74100000004,467184.54699999996
2CXO J010706.5+322047 ,16.77738649966892,32.346564359353,38,38,38,56270.159999999996,57630.296
2CXO J172341.0-650036 ,260.92089394597406,-65.01021983067749,38,15,34,36766.044,38822.192
2CXO J010725.0+321733 ,16.854389254822877,32.29251543944174,38,38,38,56270.159999999996,57630.296
2CXO J171856.4+600352 ,259.7353215598172,60.06446075837229,38,1,34,440.214,4204.68
2CXO J143201.0+361828 ,218.00418424733675,36.3078315353298,38,36,38,453543.74100000004,467184.54699999996
2CXO J143200.9+361819 ,218.00391807929645,36.30536697232983,38,36,38,453543.74100000004,467184.54699999996
2CXO J091337.3+295958 ,138.4056054482241,29.999588699094293,38,37,38,99037.62199999997,100150.39900000002
2CXO J154333.8+045219 ,235.8912464213546,4.872120868876183,38,15,37,12366.372,16064.401000000002
2CXO J214819.7-345706 ,327.0822743935397,-34.951903434408145,38,38,38,63767.677,68739.38699999999
2CXO J214819.5-345704 ,327.0813230928777,-34.95124845412218,38,38,38,63767.677,68739.38699999999
2CXO J161330.1+510335 ,243.37559614060808,51.059889781368675,37,36,36,172605.874,174599.02199999997
2CXO J165258.9+022404 ,253.24544443472757,2.4013692041578887,37,37,37,106467.76699999998,108697.20000000003
2CXO J165258.8+022403 ,253.24533488549105,2.4009301334637385,37,37,37,106467.76699999998,108697.20000000003
2CXO J165258.4+022407 ,253.2437211756362,2.402011587051661,37,37,37,106467.76699999998,108697.20000000003
2CXO J161321.2+510536 ,243.33850397175024,51.09354112867009,37,36,36,172605.874,174599.02199999997
2CXO J123030.4+414142 ,187.62699381839093,41.695090842370206,37,37,37,78878.36500000002,81691.289
2CXO J165257.8+022348 ,253.24103062778022,2.3967827334126985,37,37,37,106467.76699999998,108697.20000000003
2CXO J123038.4+413831 ,187.6601582118874,41.64219128528447,37,37,37,78878.36500000002,81691.289
2CXO J123036.2+413837 ,187.65100904472843,41.64388275017316,37,37,37,78878.36500000002,81691.289
2CXO J123035.1+413846 ,187.64642007116822,41.64637149314916,37,37,37,78878.36500000002,81691.289
2CXO J123032.1+413918 ,187.63412799309572,41.655076088691764,37,37,37,78878.36500000002,81691.289
2CXO J123030.7+413911 ,187.62806173648107,41.65324229773112,37,37,37,78878.36500000002,81691.289
2CXO J031714.0+412555 ,49.308411454073166,41.43219499207139,37,37,37,87190.09099999997,89356.53300000002
2CXO J031717.2+412308 ,49.32197284086186,41.38555745661964,37,37,37,86144.15599999997,87937.40100000001
2CXO J123029.4+413927 ,187.6227990116264,41.65769298608225,37,37,37,78878.36500000002,81691.289
2CXO J123043.1+413818 ,187.67986320758075,41.638525072762555,37,37,37,78878.36500000002,81691.289
2CXO J165259.0+022359 ,253.24618437335482,2.3997242766210314,37,37,37,106467.76699999998,108697.20000000003
2CXO J024240.8-000045 ,40.67020799620002,-0.012605037699981754,37,37,37,86527.05100000002,88003.827
2CXO J024238.8-000055 ,40.662035533552114,-0.015294231766261875,37,37,37,86527.05100000002,88003.827
2CXO J024240.6-000049 ,40.66954317458783,-0.01365558892934868,37,37,37,86527.05100000002,88003.827
2CXO J024240.7-000046 ,40.66975827738895,-0.012922091533512578,37,37,37,86527.05100000002,88003.827
2CXO J165300.3+022358 ,253.25152084787646,2.3997130522600374,37,37,37,106467.76699999998,108697.20000000003
2CXO J101959.1+453403 ,154.99663734922865,45.56758012171049,37,35,37,52489.178,53064.871999999996
2CXO J024240.7-000047 ,40.66959668058098,-0.013253663838044404,37,37,37,86527.05100000002,88003.827
2CXO J125025.6+253129 ,192.6070771777147,25.524866085422392,36,34,36,26962.034,27762.445
2CXO J130056.6+274729 ,195.2362288619986,27.7913994272696,36,36,36,75179.38399999999,76841.33499999999
2CXO J130056.0+274727 ,195.2336544219122,27.7908406807523,36,36,36,75179.38399999999,76841.33499999999
2CXO J004732.9-251748 ,11.887347477245669,-25.296920950294723,36,36,36,39588.59700000001,39758.86499999999
2CXO J114356.0+195331 ,175.98339502157341,19.891961176562116,36,31,36,53991.333,55360.91800000001
2CXO J091335.2+300011 ,138.39698713203558,30.003278550207025,36,35,36,93258.58899999998,94165.11000000002
2CXO J061529.8+710141 ,93.87426909441598,71.02815028938234,36,36,36,124989.942,125132.07
2CXO J031659.7+412127 ,49.24883919474263,41.35753632354684,36,36,36,86631.27299999999,87879.322
2CXO J130056.9+274736 ,195.2371654526812,27.793398388841194,36,36,36,75179.38399999999,76841.33499999999
2CXO J023437.8-084716 ,38.657625036770355,-8.787908233917753,36,34,36,63216.99700000001,64206.121999999996
2CXO J061536.3+710215 ,93.90157942716797,71.03753246084605,36,36,36,124989.942,125132.07
2CXO J114503.9+195823 ,176.26652271386206,19.97309405918895,36,36,36,63101.865,63625.08300000001
2CXO J165324.9+023517 ,253.3538163742444,2.5881564154380934,36,36,36,106391.50699999998,108619.48300000002
2CXO J130056.5+274742 ,195.23572301229774,27.795097687977282,36,36,36,75179.38399999999,76841.33499999999
2CXO J125053.3+410714 ,192.7221727519791,41.120561246558864,35,35,35,39292.03799999999,39467.18
2CXO J114356.4+195340 ,175.9850906251504,19.89461146814084,35,30,35,50549.118,51918.590000000004
2CXO J122513.3+144552 ,186.3058262578886,14.764613836335775,35,8,35,14966.674,18041.956000000002
2CXO J031643.1+411849 ,49.1796594127332,41.31378034353591,35,35,35,82929.44099999999,84164.95700000001
2CXO J044009.9+072020 ,70.04131956923885,7.339102213768457,35,35,35,96922.75,97815.636
2CXO J044009.3+072054 ,70.03896242160158,7.348378665956749,35,35,35,96922.75,97815.636
2CXO J125908.2+274704 ,194.78454205389494,27.78467206427615,35,35,35,83732.00600000001,85147.91699999999
2CXO J031642.9+411929 ,49.179102382834685,41.32488555076812,34,34,34,82201.103,83430.326
2CXO J031627.5+413208 ,49.11473732061853,41.53581700987909,34,34,34,81818.68000000001,83051.35399999999
2CXO J122342.8+581445 ,185.9285874756107,58.24607682777508,34,33,34,82304.704,84045.56999999999
2CXO J144926.6+085816 ,222.36086725044936,8.97115243194239,34,34,34,30688.803,31031.886000000002
2CXO J005952.2-073447 ,14.967900471808207,-7.5798459010180625,33,33,33,51394.490999999995,53122.39
2CXO J005953.3-073520 ,14.972141927507778,-7.5890884145804405,33,33,33,51394.490999999995,53122.39
2CXO J005950.4-073454 ,14.960000859557738,-7.581706760563327,33,33,33,51394.490999999995,53122.39
2CXO J005949.4-073435 ,14.956136106639576,-7.576582672465359,33,33,33,51394.490999999995,53122.39
2CXO J005950.5-073458 ,14.960671720454854,-7.582798225985778,33,33,33,51394.490999999995,53122.39
2CXO J013156.8+332817 ,22.987073571330427,33.4716594199198,33,32,33,91784.19,93465.522
2CXO J005948.5-073456 ,14.952114895502291,-7.582423076439069,33,33,33,51394.490999999995,53122.39
2CXO J013158.2+332837 ,22.992914047362717,33.47698582035719,33,32,33,91784.19,93465.522
2CXO J221827.6-593847 ,334.61513513403065,-59.64647976115877,33,26,33,33879.809,80777.976
2CXO J205200.6-570417 ,313.00255097650904,-57.071535952953234,33,33,33,30316.392000000003,30569.798000000003
2CXO J205237.8-571356 ,313.15787804811816,-57.23244185226802,33,33,33,30316.392000000003,30569.798000000003
2CXO J004722.6-252050 ,11.844178487735348,-25.34748419588966,33,33,33,38343.98500000001,38501.97499999999
2CXO J205202.3-570407 ,313.00990889275295,-57.06878287126241,33,33,33,30316.392000000003,30569.798000000003
2CXO J203420.7-320002 ,308.58634679094916,-32.00075484024049,32,32,32,59888.557,61236.187999999995
2CXO J203418.5-315928 ,308.57743211347645,-31.99122381453512,32,32,32,59888.557,61236.187999999995
