name,length,N_obs,N_bad,N_good,N_UL,simbad_name,xrt_curve,uvot_filter
tab_no_BAD,17,17,0,17,0,SWIFT_J0243.6+6124,HR,U
tab_UL_no_bad,0,0,0,0,0,SWIFT_J0243.6+6124,HR,U
tab_no_UL_no_bad,17,17,0,17,0,SWIFT_J0243.6+6124,HR,U
tab,38,38,4,34,0,SWIFT_J0243.6+6124,HR,UVM2
tab_5_sig,38,38,4,34,0,SWIFT_J0243.6+6124,HR,UVM2
tab_UL,0,0,0,0,0,SWIFT_J0243.6+6124,HR,UVM2
tab_no_UL,38,38,4,34,0,SWIFT_J0243.6+6124,HR,UVM2
tab_BAD,4,4,4,0,0,SWIFT_J0243.6+6124,HR,UVM2
tab_no_BAD,34,34,0,34,0,SWIFT_J0243.6+6124,HR,UVM2
tab_UL_no_bad,0,0,0,0,0,SWIFT_J0243.6+6124,HR,UVM2
tab_no_UL_no_bad,34,34,0,34,0,SWIFT_J0243.6+6124,HR,UVM2
tab,12,12,4,8,0,SWIFT_J0243.6+6124,HR,UVW1
tab_5_sig,12,12,4,8,0,SWIFT_J0243.6+6124,HR,UVW1
tab_UL,0,0,0,0,0,SWIFT_J0243.6+6124,HR,UVW1
tab_no_UL,12,12,4,8,0,SWIFT_J0243.6+6124,HR,UVW1
tab_BAD,4,4,4,0,0,SWIFT_J0243.6+6124,HR,UVW1
tab_no_BAD,8,8,0,8,0,SWIFT_J0243.6+6124,HR,UVW1
tab_UL_no_bad,0,0,0,0,0,SWIFT_J0243.6+6124,HR,UVW1
tab_no_UL_no_bad,8,8,0,8,0,SWIFT_J0243.6+6124,HR,UVW1
tab,31,31,3,28,0,SWIFT_J0243.6+6124,SOFT,B
tab_5_sig,30,30,3,27,0,SWIFT_J0243.6+6124,SOFT,B
tab_UL,0,0,0,0,0,SWIFT_J0243.6+6124,SOFT,B
tab_no_UL,30,30,3,27,0,SWIFT_J0243.6+6124,SOFT,B
tab_BAD,3,3,3,0,0,SWIFT_J0243.6+6124,SOFT,B
tab_no_BAD,27,27,0,27,0,SWIFT_J0243.6+6124,SOFT,B
tab_UL_no_bad,0,0,0,0,0,SWIFT_J0243.6+6124,SOFT,B
tab_no_UL_no_bad,27,27,0,27,0,SWIFT_J0243.6+6124,SOFT,B
tab,27,27,9,18,0,SWIFT_J0243.6+6124,SOFT,U
tab_5_sig,27,27,9,18,0,SWIFT_J0243.6+6124,SOFT,U
tab_UL,0,0,0,0,0,SWIFT_J0243.6+6124,SOFT,U
tab_no_UL,27,27,9,18,0,SWIFT_J0243.6+6124,SOFT,U
tab_BAD,9,9,9,0,0,SWIFT_J0243.6+6124,SOFT,U
tab_no_BAD,18,18,0,18,0,SWIFT_J0243.6+6124,SOFT,U
tab_UL_no_bad,0,0,0,0,0,SWIFT_J0243.6+6124,SOFT,U
tab_no_UL_no_bad,18,18,0,18,0,SWIFT_J0243.6+6124,SOFT,U
tab,38,38,4,34,0,SWIFT_J0243.6+6124,SOFT,UVM2
tab_5_sig,38,38,4,34,0,SWIFT_J0243.6+6124,SOFT,UVM2
tab_UL,0,0,0,0,0,SWIFT_J0243.6+6124,SOFT,UVM2
tab_no_UL,38,38,4,34,0,SWIFT_J0243.6+6124,SOFT,UVM2
tab_BAD,4,4,4,0,0,SWIFT_J0243.6+6124,SOFT,UVM2
tab_no_BAD,34,34,0,34,0,SWIFT_J0243.6+6124,SOFT,UVM2
tab_UL_no_bad,0,0,0,0,0,SWIFT_J0243.6+6124,SOFT,UVM2
tab_no_UL_no_bad,34,34,0,34,0,SWIFT_J0243.6+6124,SOFT,UVM2
tab,12,12,4,8,0,SWIFT_J0243.6+6124,SOFT,UVW1
tab_5_sig,12,12,4,8,0,SWIFT_J0243.6+6124,SOFT,UVW1
tab_UL,0,0,0,0,0,SWIFT_J0243.6+6124,SOFT,UVW1
tab_no_UL,12,12,4,8,0,SWIFT_J0243.6+6124,SOFT,UVW1
tab_BAD,4,4,4,0,0,SWIFT_J0243.6+6124,SOFT,UVW1
tab_no_BAD,8,8,0,8,0,SWIFT_J0243.6+6124,SOFT,UVW1
tab_UL_no_bad,0,0,0,0,0,SWIFT_J0243.6+6124,SOFT,UVW1
tab_no_UL_no_bad,8,8,0,8,0,SWIFT_J0243.6+6124,SOFT,UVW1
tab,18,18,3,15,0,SWIFT_J0243.6+6124,SOFT,UVW2
tab_5_sig,18,18,3,15,0,SWIFT_J0243.6+6124,SOFT,UVW2
tab_UL,0,0,0,0,0,SWIFT_J0243.6+6124,SOFT,UVW2
tab_no_UL,18,18,3,15,0,SWIFT_J0243.6+6124,SOFT,UVW2
tab_BAD,3,3,3,0,0,SWIFT_J0243.6+6124,SOFT,UVW2
tab_no_BAD,15,15,0,15,0,SWIFT_J0243.6+6124,SOFT,UVW2
tab_UL_no_bad,0,0,0,0,0,SWIFT_J0243.6+6124,SOFT,UVW2
tab_no_UL_no_bad,15,15,0,15,0,SWIFT_J0243.6+6124,SOFT,UVW2
tab,31,31,3,28,0,SWIFT_J0243.6+6124,SOFT,V
tab_5_sig,30,30,3,27,0,SWIFT_J0243.6+6124,SOFT,V
tab_UL,0,0,0,0,0,SWIFT_J0243.6+6124,SOFT,V
tab_no_UL,30,30,3,27,0,SWIFT_J0243.6+6124,SOFT,V
tab_BAD,3,3,3,0,0,SWIFT_J0243.6+6124,SOFT,V
tab_no_BAD,27,27,0,27,0,SWIFT_J0243.6+6124,SOFT,V
tab_UL_no_bad,0,0,0,0,0,SWIFT_J0243.6+6124,SOFT,V
tab_no_UL_no_bad,27,27,0,27,0,SWIFT_J0243.6+6124,SOFT,V
tab,11,11,2,9,0,[LB2005]_NGC_253_X2,FULL,U
tab_5_sig,11,11,2,9,0,[LB2005]_NGC_253_X2,FULL,U
tab_UL,0,0,0,0,0,[LB2005]_NGC_253_X2,FULL,U
tab_no_UL,11,11,2,9,0,[LB2005]_NGC_253_X2,FULL,U
tab_BAD,2,2,2,0,0,[LB2005]_NGC_253_X2,FULL,U
tab_no_BAD,9,9,0,9,0,[LB2005]_NGC_253_X2,FULL,U
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_253_X2,FULL,U
tab_no_UL_no_bad,9,9,0,9,0,[LB2005]_NGC_253_X2,FULL,U
tab,11,11,2,9,0,[LB2005]_NGC_253_X2,HARD,U
tab_5_sig,11,11,2,9,0,[LB2005]_NGC_253_X2,HARD,U
tab_UL,0,0,0,0,0,[LB2005]_NGC_253_X2,HARD,U
tab_no_UL,11,11,2,9,0,[LB2005]_NGC_253_X2,HARD,U
tab_BAD,2,2,2,0,0,[LB2005]_NGC_253_X2,HARD,U
tab_no_BAD,9,9,0,9,0,[LB2005]_NGC_253_X2,HARD,U
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_253_X2,HARD,U
tab_no_UL_no_bad,9,9,0,9,0,[LB2005]_NGC_253_X2,HARD,U
tab,11,11,2,9,0,[LB2005]_NGC_253_X2,HR,U
tab_5_sig,11,11,2,9,0,[LB2005]_NGC_253_X2,HR,U
tab_UL,0,0,0,0,0,[LB2005]_NGC_253_X2,HR,U
tab_no_UL,11,11,2,9,0,[LB2005]_NGC_253_X2,HR,U
tab_BAD,2,2,2,0,0,[LB2005]_NGC_253_X2,HR,U
tab_no_BAD,9,9,0,9,0,[LB2005]_NGC_253_X2,HR,U
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_253_X2,HR,U
tab_no_UL_no_bad,9,9,0,9,0,[LB2005]_NGC_253_X2,HR,U
tab,11,11,2,9,0,[LB2005]_NGC_253_X2,SOFT,U
tab_5_sig,11,11,2,9,0,[LB2005]_NGC_253_X2,SOFT,U
tab_UL,0,0,0,0,0,[LB2005]_NGC_253_X2,SOFT,U
tab_no_UL,11,11,2,9,0,[LB2005]_NGC_253_X2,SOFT,U
tab_BAD,2,2,2,0,0,[LB2005]_NGC_253_X2,SOFT,U
tab_no_BAD,9,9,0,9,0,[LB2005]_NGC_253_X2,SOFT,U
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_253_X2,SOFT,U
tab_no_UL_no_bad,9,9,0,9,0,[LB2005]_NGC_253_X2,SOFT,U
tab,11,11,5,6,1,[LB2005]_NGC_253_X9,FULL,U
tab_5_sig,11,11,5,6,1,[LB2005]_NGC_253_X9,FULL,U
tab_UL,1,1,1,0,1,[LB2005]_NGC_253_X9,FULL,U
tab_no_UL,10,10,4,6,0,[LB2005]_NGC_253_X9,FULL,U
tab_BAD,5,5,5,0,1,[LB2005]_NGC_253_X9,FULL,U
tab_no_BAD,6,6,0,6,0,[LB2005]_NGC_253_X9,FULL,U
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_253_X9,FULL,U
tab_no_UL_no_bad,6,6,0,6,0,[LB2005]_NGC_253_X9,FULL,U
tab,11,11,5,6,0,[LB2005]_NGC_253_X9,HARD,U
tab_5_sig,11,11,5,6,0,[LB2005]_NGC_253_X9,HARD,U
tab_UL,0,0,0,0,0,[LB2005]_NGC_253_X9,HARD,U
tab_no_UL,11,11,5,6,0,[LB2005]_NGC_253_X9,HARD,U
tab_BAD,5,5,5,0,0,[LB2005]_NGC_253_X9,HARD,U
tab_no_BAD,6,6,0,6,0,[LB2005]_NGC_253_X9,HARD,U
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_253_X9,HARD,U
tab_no_UL_no_bad,6,6,0,6,0,[LB2005]_NGC_253_X9,HARD,U
tab,11,11,5,6,0,[LB2005]_NGC_253_X9,HR,U
tab_5_sig,11,11,5,6,0,[LB2005]_NGC_253_X9,HR,U
tab_UL,0,0,0,0,0,[LB2005]_NGC_253_X9,HR,U
tab_no_UL,11,11,5,6,0,[LB2005]_NGC_253_X9,HR,U
tab_BAD,5,5,5,0,0,[LB2005]_NGC_253_X9,HR,U
tab_no_BAD,6,6,0,6,0,[LB2005]_NGC_253_X9,HR,U
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_253_X9,HR,U
tab_no_UL_no_bad,6,6,0,6,0,[LB2005]_NGC_253_X9,HR,U
tab,11,11,5,6,0,[LB2005]_NGC_253_X9,SOFT,U
tab_5_sig,11,11,5,6,0,[LB2005]_NGC_253_X9,SOFT,U
tab_UL,0,0,0,0,0,[LB2005]_NGC_253_X9,SOFT,U
tab_no_UL,11,11,5,6,0,[LB2005]_NGC_253_X9,SOFT,U
tab_BAD,5,5,5,0,0,[LB2005]_NGC_253_X9,SOFT,U
tab_no_BAD,6,6,0,6,0,[LB2005]_NGC_253_X9,SOFT,U
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_253_X9,SOFT,U
tab_no_UL_no_bad,6,6,0,6,0,[LB2005]_NGC_253_X9,SOFT,U
tab,31,31,8,23,1,[LB2005]_NGC_5236_X11,FULL,U
tab_5_sig,31,31,8,23,1,[LB2005]_NGC_5236_X11,FULL,U
tab_UL,1,1,1,0,1,[LB2005]_NGC_5236_X11,FULL,U
tab_no_UL,30,30,7,23,0,[LB2005]_NGC_5236_X11,FULL,U
tab_BAD,8,8,8,0,1,[LB2005]_NGC_5236_X11,FULL,U
tab_no_BAD,23,23,0,23,0,[LB2005]_NGC_5236_X11,FULL,U
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_5236_X11,FULL,U
tab_no_UL_no_bad,23,23,0,23,0,[LB2005]_NGC_5236_X11,FULL,U
tab,20,20,7,13,0,[LB2005]_NGC_5236_X11,FULL,UVM2
tab_5_sig,20,20,7,13,0,[LB2005]_NGC_5236_X11,FULL,UVM2
tab_UL,0,0,0,0,0,[LB2005]_NGC_5236_X11,FULL,UVM2
tab_no_UL,20,20,7,13,0,[LB2005]_NGC_5236_X11,FULL,UVM2
tab_BAD,7,7,7,0,0,[LB2005]_NGC_5236_X11,FULL,UVM2
tab_no_BAD,13,13,0,13,0,[LB2005]_NGC_5236_X11,FULL,UVM2
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_5236_X11,FULL,UVM2
tab_no_UL_no_bad,13,13,0,13,0,[LB2005]_NGC_5236_X11,FULL,UVM2
tab,10,10,1,9,0,[LB2005]_NGC_5236_X11,FULL,UVW1
tab_5_sig,10,10,1,9,0,[LB2005]_NGC_5236_X11,FULL,UVW1
tab_UL,0,0,0,0,0,[LB2005]_NGC_5236_X11,FULL,UVW1
tab_no_UL,10,10,1,9,0,[LB2005]_NGC_5236_X11,FULL,UVW1
tab_BAD,1,1,1,0,0,[LB2005]_NGC_5236_X11,FULL,UVW1
tab_no_BAD,9,9,0,9,0,[LB2005]_NGC_5236_X11,FULL,UVW1
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_5236_X11,FULL,UVW1
tab_no_UL_no_bad,9,9,0,9,0,[LB2005]_NGC_5236_X11,FULL,UVW1
tab,31,31,8,23,0,[LB2005]_NGC_5236_X11,HARD,U
tab_5_sig,31,31,8,23,0,[LB2005]_NGC_5236_X11,HARD,U
tab_UL,0,0,0,0,0,[LB2005]_NGC_5236_X11,HARD,U
tab_no_UL,31,31,8,23,0,[LB2005]_NGC_5236_X11,HARD,U
tab_BAD,8,8,8,0,0,[LB2005]_NGC_5236_X11,HARD,U
tab_no_BAD,23,23,0,23,0,[LB2005]_NGC_5236_X11,HARD,U
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_5236_X11,HARD,U
tab_no_UL_no_bad,23,23,0,23,0,[LB2005]_NGC_5236_X11,HARD,U
tab,20,20,7,13,0,[LB2005]_NGC_5236_X11,HARD,UVM2
tab_5_sig,20,20,7,13,0,[LB2005]_NGC_5236_X11,HARD,UVM2
tab_UL,0,0,0,0,0,[LB2005]_NGC_5236_X11,HARD,UVM2
tab_no_UL,20,20,7,13,0,[LB2005]_NGC_5236_X11,HARD,UVM2
tab_BAD,7,7,7,0,0,[LB2005]_NGC_5236_X11,HARD,UVM2
tab_no_BAD,13,13,0,13,0,[LB2005]_NGC_5236_X11,HARD,UVM2
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_5236_X11,HARD,UVM2
tab_no_UL_no_bad,13,13,0,13,0,[LB2005]_NGC_5236_X11,HARD,UVM2
tab,10,10,1,9,0,[LB2005]_NGC_5236_X11,HARD,UVW1
tab_5_sig,10,10,1,9,0,[LB2005]_NGC_5236_X11,HARD,UVW1
tab_UL,0,0,0,0,0,[LB2005]_NGC_5236_X11,HARD,UVW1
tab_no_UL,10,10,1,9,0,[LB2005]_NGC_5236_X11,HARD,UVW1
tab_BAD,1,1,1,0,0,[LB2005]_NGC_5236_X11,HARD,UVW1
tab_no_BAD,9,9,0,9,0,[LB2005]_NGC_5236_X11,HARD,UVW1
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_5236_X11,HARD,UVW1
tab_no_UL_no_bad,9,9,0,9,0,[LB2005]_NGC_5236_X11,HARD,UVW1
tab,31,31,8,23,0,[LB2005]_NGC_5236_X11,HR,U
tab_5_sig,30,30,7,23,0,[LB2005]_NGC_5236_X11,HR,U
tab_UL,0,0,0,0,0,[LB2005]_NGC_5236_X11,HR,U
tab_no_UL,30,30,7,23,0,[LB2005]_NGC_5236_X11,HR,U
tab_BAD,7,7,7,0,0,[LB2005]_NGC_5236_X11,HR,U
tab_no_BAD,23,23,0,23,0,[LB2005]_NGC_5236_X11,HR,U
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_5236_X11,HR,U
tab_no_UL_no_bad,23,23,0,23,0,[LB2005]_NGC_5236_X11,HR,U
tab,20,20,7,13,0,[LB2005]_NGC_5236_X11,HR,UVM2
tab_5_sig,20,20,7,13,0,[LB2005]_NGC_5236_X11,HR,UVM2
tab_UL,0,0,0,0,0,[LB2005]_NGC_5236_X11,HR,UVM2
tab_no_UL,20,20,7,13,0,[LB2005]_NGC_5236_X11,HR,UVM2
tab_BAD,7,7,7,0,0,[LB2005]_NGC_5236_X11,HR,UVM2
tab_no_BAD,13,13,0,13,0,[LB2005]_NGC_5236_X11,HR,UVM2
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_5236_X11,HR,UVM2
tab_no_UL_no_bad,13,13,0,13,0,[LB2005]_NGC_5236_X11,HR,UVM2
tab,10,10,1,9,0,[LB2005]_NGC_5236_X11,HR,UVW1
tab_5_sig,10,10,1,9,0,[LB2005]_NGC_5236_X11,HR,UVW1
tab_UL,0,0,0,0,0,[LB2005]_NGC_5236_X11,HR,UVW1
tab_no_UL,10,10,1,9,0,[LB2005]_NGC_5236_X11,HR,UVW1
tab_BAD,1,1,1,0,0,[LB2005]_NGC_5236_X11,HR,UVW1
tab_no_BAD,9,9,0,9,0,[LB2005]_NGC_5236_X11,HR,UVW1
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_5236_X11,HR,UVW1
tab_no_UL_no_bad,9,9,0,9,0,[LB2005]_NGC_5236_X11,HR,UVW1
tab,31,31,8,23,0,[LB2005]_NGC_5236_X11,SOFT,U
tab_5_sig,31,31,8,23,0,[LB2005]_NGC_5236_X11,SOFT,U
tab_UL,0,0,0,0,0,[LB2005]_NGC_5236_X11,SOFT,U
tab_no_UL,31,31,8,23,0,[LB2005]_NGC_5236_X11,SOFT,U
tab_BAD,8,8,8,0,0,[LB2005]_NGC_5236_X11,SOFT,U
tab_no_BAD,23,23,0,23,0,[LB2005]_NGC_5236_X11,SOFT,U
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_5236_X11,SOFT,U
tab_no_UL_no_bad,23,23,0,23,0,[LB2005]_NGC_5236_X11,SOFT,U
tab,20,20,7,13,0,[LB2005]_NGC_5236_X11,SOFT,UVM2
tab_5_sig,20,20,7,13,0,[LB2005]_NGC_5236_X11,SOFT,UVM2
tab_UL,0,0,0,0,0,[LB2005]_NGC_5236_X11,SOFT,UVM2
tab_no_UL,20,20,7,13,0,[LB2005]_NGC_5236_X11,SOFT,UVM2
tab_BAD,7,7,7,0,0,[LB2005]_NGC_5236_X11,SOFT,UVM2
tab_no_BAD,13,13,0,13,0,[LB2005]_NGC_5236_X11,SOFT,UVM2
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_5236_X11,SOFT,UVM2
tab_no_UL_no_bad,13,13,0,13,0,[LB2005]_NGC_5236_X11,SOFT,UVM2
tab,10,10,1,9,0,[LB2005]_NGC_5236_X11,SOFT,UVW1
tab_5_sig,10,10,1,9,0,[LB2005]_NGC_5236_X11,SOFT,UVW1
tab_UL,0,0,0,0,0,[LB2005]_NGC_5236_X11,SOFT,UVW1
tab_no_UL,10,10,1,9,0,[LB2005]_NGC_5236_X11,SOFT,UVW1
tab_BAD,1,1,1,0,0,[LB2005]_NGC_5236_X11,SOFT,UVW1
tab_no_BAD,9,9,0,9,0,[LB2005]_NGC_5236_X11,SOFT,UVW1
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_5236_X11,SOFT,UVW1
tab_no_UL_no_bad,9,9,0,9,0,[LB2005]_NGC_5236_X11,SOFT,UVW1
tab,87,87,87,0,33,[LB2005]_NGC_6946_ULX1,FULL,B
tab_5_sig,85,85,85,0,32,[LB2005]_NGC_6946_ULX1,FULL,B
tab_UL,32,32,32,0,32,[LB2005]_NGC_6946_ULX1,FULL,B
tab_no_UL,53,53,53,0,0,[LB2005]_NGC_6946_ULX1,FULL,B
tab_BAD,85,85,85,0,32,[LB2005]_NGC_6946_ULX1,FULL,B
tab_no_BAD,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,FULL,B
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,FULL,B
tab_no_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,FULL,B
tab,92,92,92,0,37,[LB2005]_NGC_6946_ULX1,FULL,U
tab_5_sig,90,90,90,0,36,[LB2005]_NGC_6946_ULX1,FULL,U
tab_UL,36,36,36,0,36,[LB2005]_NGC_6946_ULX1,FULL,U
tab_no_UL,54,54,54,0,0,[LB2005]_NGC_6946_ULX1,FULL,U
tab_BAD,90,90,90,0,36,[LB2005]_NGC_6946_ULX1,FULL,U
tab_no_BAD,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,FULL,U
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,FULL,U
tab_no_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,FULL,U
tab,43,43,42,1,12,[LB2005]_NGC_6946_ULX1,FULL,UVM2
tab_5_sig,42,42,41,1,11,[LB2005]_NGC_6946_ULX1,FULL,UVM2
tab_UL,11,11,11,0,11,[LB2005]_NGC_6946_ULX1,FULL,UVM2
tab_no_UL,31,31,30,1,0,[LB2005]_NGC_6946_ULX1,FULL,UVM2
tab_BAD,41,41,41,0,11,[LB2005]_NGC_6946_ULX1,FULL,UVM2
tab_no_BAD,1,1,0,1,0,[LB2005]_NGC_6946_ULX1,FULL,UVM2
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,FULL,UVM2
tab_no_UL_no_bad,1,1,0,1,0,[LB2005]_NGC_6946_ULX1,FULL,UVM2
tab,94,94,94,0,38,[LB2005]_NGC_6946_ULX1,FULL,UVW1
tab_5_sig,93,93,93,0,37,[LB2005]_NGC_6946_ULX1,FULL,UVW1
tab_UL,37,37,37,0,37,[LB2005]_NGC_6946_ULX1,FULL,UVW1
tab_no_UL,56,56,56,0,0,[LB2005]_NGC_6946_ULX1,FULL,UVW1
tab_BAD,93,93,93,0,37,[LB2005]_NGC_6946_ULX1,FULL,UVW1
tab_no_BAD,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,FULL,UVW1
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,FULL,UVW1
tab_no_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,FULL,UVW1
tab,63,63,63,0,26,[LB2005]_NGC_6946_ULX1,FULL,UVW2
tab_5_sig,62,62,62,0,25,[LB2005]_NGC_6946_ULX1,FULL,UVW2
tab_UL,25,25,25,0,25,[LB2005]_NGC_6946_ULX1,FULL,UVW2
tab_no_UL,37,37,37,0,0,[LB2005]_NGC_6946_ULX1,FULL,UVW2
tab_BAD,62,62,62,0,25,[LB2005]_NGC_6946_ULX1,FULL,UVW2
tab_no_BAD,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,FULL,UVW2
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,FULL,UVW2
tab_no_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,FULL,UVW2
tab,91,91,91,0,37,[LB2005]_NGC_6946_ULX1,FULL,V
tab_5_sig,89,89,89,0,36,[LB2005]_NGC_6946_ULX1,FULL,V
tab_UL,36,36,36,0,36,[LB2005]_NGC_6946_ULX1,FULL,V
tab_no_UL,53,53,53,0,0,[LB2005]_NGC_6946_ULX1,FULL,V
tab_BAD,89,89,89,0,36,[LB2005]_NGC_6946_ULX1,FULL,V
tab_no_BAD,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,FULL,V
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,FULL,V
tab_no_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,FULL,V
tab,87,87,87,0,0,[LB2005]_NGC_6946_ULX1,HARD,B
tab_5_sig,85,85,85,0,0,[LB2005]_NGC_6946_ULX1,HARD,B
tab_UL,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,B
tab_no_UL,85,85,85,0,0,[LB2005]_NGC_6946_ULX1,HARD,B
tab_BAD,85,85,85,0,0,[LB2005]_NGC_6946_ULX1,HARD,B
tab_no_BAD,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,B
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,B
tab_no_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,B
tab,92,92,92,0,0,[LB2005]_NGC_6946_ULX1,HARD,U
tab_5_sig,89,89,89,0,0,[LB2005]_NGC_6946_ULX1,HARD,U
tab_UL,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,U
tab_no_UL,89,89,89,0,0,[LB2005]_NGC_6946_ULX1,HARD,U
tab_BAD,89,89,89,0,0,[LB2005]_NGC_6946_ULX1,HARD,U
tab_no_BAD,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,U
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,U
tab_no_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,U
tab,43,43,42,1,0,[LB2005]_NGC_6946_ULX1,HARD,UVM2
tab_5_sig,42,42,41,1,0,[LB2005]_NGC_6946_ULX1,HARD,UVM2
tab_UL,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,UVM2
tab_no_UL,42,42,41,1,0,[LB2005]_NGC_6946_ULX1,HARD,UVM2
tab_BAD,41,41,41,0,0,[LB2005]_NGC_6946_ULX1,HARD,UVM2
tab_no_BAD,1,1,0,1,0,[LB2005]_NGC_6946_ULX1,HARD,UVM2
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,UVM2
tab_no_UL_no_bad,1,1,0,1,0,[LB2005]_NGC_6946_ULX1,HARD,UVM2
tab,94,94,94,0,0,[LB2005]_NGC_6946_ULX1,HARD,UVW1
tab_5_sig,92,92,92,0,0,[LB2005]_NGC_6946_ULX1,HARD,UVW1
tab_UL,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,UVW1
tab_no_UL,92,92,92,0,0,[LB2005]_NGC_6946_ULX1,HARD,UVW1
tab_BAD,92,92,92,0,0,[LB2005]_NGC_6946_ULX1,HARD,UVW1
tab_no_BAD,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,UVW1
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,UVW1
tab_no_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,UVW1
tab,63,63,63,0,0,[LB2005]_NGC_6946_ULX1,HARD,UVW2
tab_5_sig,62,62,62,0,0,[LB2005]_NGC_6946_ULX1,HARD,UVW2
tab_UL,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,UVW2
tab_no_UL,62,62,62,0,0,[LB2005]_NGC_6946_ULX1,HARD,UVW2
tab_BAD,62,62,62,0,0,[LB2005]_NGC_6946_ULX1,HARD,UVW2
tab_no_BAD,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,UVW2
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,UVW2
tab_no_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,UVW2
tab,91,91,91,0,0,[LB2005]_NGC_6946_ULX1,HARD,V
tab_5_sig,88,88,88,0,0,[LB2005]_NGC_6946_ULX1,HARD,V
tab_UL,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,V
tab_no_UL,88,88,88,0,0,[LB2005]_NGC_6946_ULX1,HARD,V
tab_BAD,88,88,88,0,0,[LB2005]_NGC_6946_ULX1,HARD,V
tab_no_BAD,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,V
tab_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,V
tab_no_UL_no_bad,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,HARD,V
tab,87,87,87,0,0,[LB2005]_NGC_6946_ULX1,SOFT,B
tab_5_sig,86,86,86,0,0,[LB2005]_NGC_6946_ULX1,SOFT,B
tab_UL,0,0,0,0,0,[LB2005]_NGC_6946_ULX1,SOFT,B
tab_no_UL,86,86,86,0,0,[LB2005]_NGC_6946_ULX1,SOFT,B
